"Site.Name","Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escaped.Species","Stage","Age","Average.Weight","Initial.Escape.Reason","Final.Number.Escaped","Final.Number.Recovered","Marine.Scotland.Site.ID","Date.Registered","Local.Authority","Producing.in.Last.3.Years","Site.Post.Code","Health.Surveillance","MS.Management.Area","Species","Total.number.escaped","year","month","c2","c3","c4","c5","c6","c7"
"badcall bay",2000057,"loch duart ltd","s",2005-10-14,NA,"atlantic salmon","grower fish (salmon only)",16,4000,"hole in net - hol",3000,0,"fs0067",1991-08-26,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","atlantic salmon, lumpsucker, wrasse",3000,2005,10,1.526,0.287,1.27421,0.018274392,0.116224392,0.205245143
"badcall bay",2000119,"loch duart ltd","s",2002-06-04,"10:00","atlantic salmon","grower fish (salmon only)",13,2340,"chafe/ snag - cha",8147,0,"fs0067",1991-08-26,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","wrasse, atlantic salmon, lumpsucker",8147,2002,6,1.13,0.162,0.72998,0.018335907,0.066778674,0.096179477
"badcall bay",2000119,"loch duart ltd","s",2002-06-04,"10:00","atlantic salmon","grower fish (salmon only)",13,2340,"chafe/ snag - cha",8147,0,"fs0067",1991-08-26,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","wrasse, atlantic salmon, lumpsucker",8147,2005,10,1.526,0.287,1.27421,0.018274392,0.116224392,0.205245143
"bagh chlann neill (grimsay)",2000408,"the scottish salmon company","s",2014-07-24,"16:30","atlantic salmon","broodfish",28,9000,"other - oth",40,0,"fs0051",1994-10-31,"western isles","yes","hs6 5hy","medium","7a - ronay, benbecula, n south uist","lumpsucker, atlantic salmon, wrasse",40,2014,7,0.813,0.187,0.704871,0.016902913,0.064012535,0.065784259
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000282,"balta island seafare ltd","s",2011-05-24,NA,"atlantic salmon","grower fish (salmon only)",12,1000,"predator - prd",6000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",6000,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000192,"balta island seafare ltd","s",2008-03-01,NA,"atlantic salmon","grower fish (salmon only)",10,900,"weather - wth",20000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",20000,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000434,"balta island seafare ltd","s",2015-09-07,"11:00","atlantic salmon","grower fish (salmon only)",17,3600,"human error - hum",1,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",1,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000401,"balta island seafare ltd","s",2014-01-02,NA,"atlantic salmon","grower fish (salmon only)",20,4000,"predator - prd",150,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",150,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000089,"balta island seafare ltd","s",2004-04-29,NA,"atlantic salmon","grower fish (salmon only)",24,5000,"predator - prd",11300,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",11300,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000404,"balta island seafare ltd","s",2014-01-14,NA,"atlantic salmon","grower fish (salmon only)",20,3500,"predator - prd",35,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",35,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000085,"balta island seafare ltd","s",2004-08-11,NA,"atlantic salmon","grower fish (salmon only)",24,9000,"predator - prd",400,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",400,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2004,4,0.567,0.007,0.375921,0.019403619,0.101676261,0.068652292
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2008,3,0.948,0.27,0.65412,0.017326038,0.063483356,0.076607306
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2011,5,1.005,0.281,0.831135,0.017384885,0.086797154,0.10470295
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2015,9,0.87,0.098,0.60291,0.016811665,0.077012678,0.081627179
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2004,8,0.394,0.054,0.282892,0.018064657,0.055802113,0.029103507
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2014,1,1.105,0.179,0.79781,0.017978969,0.083969239,0.11265277
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2011,8,0.961,0.198,0.821655,0.018214503,0.092314145,0.106218031
"balta isle",2000289,"balta island seafare ltd","s",2011-08-23,NA,"atlantic salmon","grower fish (salmon only)",15,2500,"predator - prd",15000,0,"fs0717",1991-10-16,"shetland","yes","ze2 9dl","medium","1a - e unst","atlantic salmon",15000,2014,1,0.989,0.199,0.869331,0.01713288,0.042264018,0.058743532
